Date_Time, Dallas_Digital, LM35_Analogue
2025-10-24 19:40:32.168990, 18.12, 16.60
2025-10-24 19:40:42.203536, 18.12, 16.60
2025-10-24 19:40:52.233924, 18.19, 16.11
2025-10-24 19:41:02.264543, 18.12, 17.09
2025-10-24 19:41:12.295117, 18.19, 16.60
2025-10-24 19:41:22.329529, 18.19, 16.11
2025-10-24 19:41:32.359956, 18.12, 16.11
2025-10-24 19:41:42.390522, 18.06, 16.11
2025-10-24 19:41:52.421029, 18.06, 16.11
2025-10-24 19:42:02.451644, 18.06, 16.11
2025-10-24 19:42:12.485958, 18.12, 16.11
2025-10-24 19:42:22.516533, 18.06, 16.11
2025-10-24 19:42:33.157249, 18.00, 16.60
2025-10-24 19:42:43.798102, 17.94, 16.60
2025-10-24 19:42:54.438783, 17.94, 16.60
2025-10-24 19:43:04.469346, 17.94, 16.11
2025-10-24 19:43:14.499876, 18.00, 16.11
2025-10-24 19:43:24.530347, 18.00, 16.11
2025-10-24 19:43:34.564811, 18.06, 16.11
2025-10-24 19:43:44.595351, 18.12, 16.60
2025-10-24 19:43:54.625843, 18.06, 16.60
2025-10-24 19:44:04.656378, 18.06, 16.60
2025-10-24 19:44:14.686848, 18.06, 16.60
2025-10-24 19:44:24.721312, 18.06, 16.11
2025-10-24 19:44:34.751850, 18.06, 16.11
2025-10-24 19:44:44.782345, 18.06, 16.60
2025-10-24 19:44:54.812951, 18.12, 17.09
2025-10-24 19:45:04.843432, 18.06, 17.09
2025-10-24 19:45:14.877868, 18.06, 16.60
2025-10-24 19:45:25.518610, 18.12, 17.09
2025-10-24 19:45:35.549172, 18.12, 16.11
2025-10-24 19:45:45.579639, 18.06, 16.60
2025-10-24 19:45:55.610192, 18.06, 16.60
2025-10-24 19:46:05.644625, 18.06, 16.11
2025-10-24 19:46:15.675161, 18.06, 16.11
2025-10-24 19:46:25.705640, 18.12, 16.60
2025-10-24 19:46:35.736168, 18.12, 16.60
2025-10-24 19:46:45.766655, 17.94, 16.11
2025-10-24 19:46:55.801169, 17.94, 17.09
2025-10-24 19:47:05.831711, 18.00, 16.60
2025-10-24 19:47:15.862196, 18.06, 16.11
2025-10-24 19:47:25.892718, 18.06, 17.09
2025-10-24 19:47:35.923236, 18.00, 16.11
2025-10-24 19:47:45.957726, 18.06, 16.11
2025-10-24 19:47:56.598324, 18.06, 16.60
2025-10-24 19:48:07.239077, 18.06, 16.11
2025-10-24 19:48:17.269736, 18.06, 16.11
2025-10-24 19:48:27.300277, 18.06, 17.09
2025-10-24 19:48:37.330628, 18.19, 16.60
2025-10-24 19:48:47.361039, 18.06, 16.60
2025-10-24 19:48:57.395557, 18.00, 17.09
2025-10-24 19:49:07.426195, 17.94, 16.11
2025-10-24 19:49:17.456762, 18.00, 16.60
2025-10-24 19:49:28.097520, 18.06, 16.60
2025-10-24 19:49:38.738282, 17.94, 16.11
2025-10-24 19:49:49.378978, 18.00, 16.11
2025-10-24 19:49:59.409531, 18.00, 17.09
2025-10-24 19:50:09.444096, 18.06, 16.60
2025-10-24 19:50:19.474509, 18.06, 16.11
2025-10-24 19:50:29.505041, 18.00, 16.60
2025-10-24 19:50:39.535590, 18.06, 16.11
2025-10-24 19:50:49.566084, 18.06, 17.09
2025-10-24 19:50:59.600555, 18.06, 16.60
2025-10-24 19:51:09.631101, 18.06, 17.09
2025-10-24 19:51:19.661531, 18.06, 17.09
2025-10-24 19:51:29.692083, 18.00, 16.11
2025-10-24 19:51:39.722587, 18.00, 17.09
2025-10-24 19:51:49.757028, 18.06, 16.11
2025-10-24 19:51:59.787605, 18.06, 17.09
2025-10-24 19:52:09.818166, 18.06, 17.09
2025-10-24 19:52:20.458833, 18.12, 16.60
2025-10-24 19:52:31.099619, 18.06, 16.11
2025-10-24 19:52:41.740325, 18.00, 16.60
2025-10-24 19:52:51.770864, 18.00, 16.11
2025-10-24 19:53:01.805463, 17.87, 16.60
2025-10-24 19:53:11.835985, 17.75, 16.60
2025-10-24 19:53:21.866590, 17.94, 16.11
2025-10-24 19:53:31.897220, 18.00, 16.60
2025-10-24 19:53:41.927840, 18.00, 16.11
2025-10-24 19:53:51.962339, 18.00, 16.60
2025-10-24 19:54:01.992905, 18.06, 16.11
2025-10-24 19:54:12.023518, 18.06, 16.60
2025-10-24 19:54:22.054137, 18.06, 17.09
2025-10-24 19:54:32.084717, 18.00, 16.60
2025-10-24 19:54:42.119361, 18.06, 16.11
2025-10-24 19:54:52.149705, 18.06, 16.11
2025-10-24 19:55:02.180542, 18.06, 16.60
2025-10-24 19:55:12.821213, 18.06, 16.60
2025-10-24 19:55:23.462035, 18.06, 16.11
2025-10-24 19:55:33.492617, 18.06, 16.60
2025-10-24 19:55:43.523234, 18.06, 16.60
2025-10-24 19:55:53.557694, 18.06, 17.09
2025-10-24 19:56:03.588289, 18.06, 16.11
2025-10-24 19:56:13.618884, 18.06, 16.60
2025-10-24 19:56:23.649398, 18.12, 16.11
2025-10-24 19:56:33.680034, 18.06, 16.60
2025-10-24 19:56:43.714530, 18.00, 16.11
2025-10-24 19:56:53.745094, 18.06, 17.09
2025-10-24 19:57:03.775716, 18.00, 17.09
2025-10-24 19:57:13.806263, 18.00, 17.09
2025-10-24 19:57:23.836789, 18.06, 17.09
2025-10-24 19:57:33.871347, 17.87, 16.11
2025-10-24 19:57:43.901935, 17.81, 15.63
2025-10-24 19:57:54.542689, 17.87, 16.11
2025-10-24 19:58:04.573303, 17.87, 16.60
2025-10-24 19:58:15.214145, 17.87, 16.11
2025-10-24 19:58:25.854876, 18.00, 16.60
2025-10-24 19:58:36.495704, 18.00, 16.11
2025-10-24 19:58:47.136400, 17.87, 16.11
2025-10-24 19:58:57.166996, 17.87, 16.60
2025-10-24 19:59:07.201562, 17.94, 16.60
2025-10-24 19:59:17.232174, 17.87, 16.11
2025-10-24 19:59:27.262687, 17.87, 15.63
2025-10-24 19:59:37.293269, 17.94, 16.60
2025-10-24 19:59:47.323807, 18.00, 16.60
2025-10-24 19:59:57.358317, 18.00, 16.11
2025-10-24 20:00:07.388865, 18.00, 16.11
2025-10-24 20:00:17.419391, 18.00, 16.60
2025-10-24 20:00:27.449979, 18.06, 16.11
2025-10-24 20:00:37.480490, 18.06, 17.09
2025-10-24 20:00:47.515022, 18.00, 16.60
2025-10-24 20:00:57.545587, 18.00, 16.11
2025-10-24 20:01:07.576137, 18.00, 16.11
2025-10-24 20:01:18.216914, 18.06, 16.11
2025-10-24 20:01:28.857681, 18.06, 16.60
2025-10-24 20:01:38.888270, 18.06, 16.11
2025-10-24 20:01:48.918750, 18.00, 17.09
2025-10-24 20:01:58.953318, 18.06, 17.09
2025-10-24 20:02:08.983828, 18.00, 16.60
2025-10-24 20:02:19.014444, 18.00, 17.09
2025-10-24 20:02:29.044979, 18.06, 16.60
2025-10-24 20:02:39.075452, 18.06, 16.60
2025-10-24 20:02:49.716329, 18.06, 16.60
2025-10-24 20:03:00.357123, 18.06, 16.60
2025-10-24 20:03:10.997877, 18.00, 16.11
2025-10-24 20:03:21.032375, 18.00, 16.60
2025-10-24 20:03:31.062948, 18.00, 17.09
2025-10-24 20:03:41.093487, 18.00, 16.60
2025-10-24 20:03:51.123851, 18.00, 17.09
2025-10-24 20:04:01.154380, 18.06, 17.09
2025-10-24 20:04:11.189078, 18.06, 16.60
2025-10-24 20:04:21.219601, 18.06, 16.60
2025-10-24 20:04:31.860385, 18.06, 16.60
2025-10-24 20:04:42.501174, 17.94, 16.11
2025-10-24 20:04:53.141920, 17.94, 15.63
2025-10-24 20:05:03.172426, 17.94, 16.11
2025-10-24 20:05:13.203084, 18.00, 17.09
2025-10-24 20:05:23.237532, 18.00, 15.63
2025-10-24 20:05:33.268109, 18.00, 15.63
2025-10-24 20:05:43.298604, 18.06, 16.11
2025-10-24 20:05:53.329159, 18.06, 16.11
2025-10-24 20:06:03.359691, 18.06, 17.58
2025-10-24 20:06:14.000489, 18.00, 16.60
2025-10-24 20:06:24.641285, 18.06, 16.11
2025-10-24 20:06:35.282086, 18.06, 16.60
2025-10-24 20:06:45.316558, 18.06, 16.60
2025-10-24 20:06:55.347129, 18.06, 17.09
2025-10-24 20:07:05.377643, 18.06, 16.11
2025-10-24 20:07:15.408103, 17.94, 16.60
2025-10-24 20:07:25.438686, 18.00, 16.11
2025-10-24 20:07:35.473210, 18.00, 16.60
2025-10-24 20:07:45.503741, 17.94, 16.11
2025-10-24 20:07:56.144470, 18.00, 17.09
2025-10-24 20:08:06.785264, 18.06, 16.60
2025-10-24 20:08:16.815813, 18.06, 16.11
2025-10-24 20:08:26.846366, 18.06, 16.60
2025-10-24 20:08:36.880865, 18.06, 16.60
2025-10-24 20:08:46.911378, 18.06, 17.09
2025-10-24 20:08:56.941903, 18.06, 16.11
2025-10-24 20:09:06.972474, 18.06, 16.11
2025-10-24 20:09:17.002983, 18.06, 16.60
2025-10-24 20:09:27.037482, 18.06, 16.11
2025-10-24 20:09:37.067965, 18.06, 17.09
2025-10-24 20:09:47.098555, 18.06, 16.60
2025-10-24 20:09:57.129137, 17.87, 17.09
2025-10-24 20:10:07.159538, 17.81, 17.09
2025-10-24 20:10:17.194122, 17.94, 16.60
2025-10-24 20:10:27.224656, 17.94, 16.11
2025-10-24 20:10:37.865433, 17.81, 16.11
2025-10-24 20:10:47.895935, 17.81, 15.63
2025-10-24 20:10:58.536594, 17.75, 16.11
2025-10-24 20:11:09.177520, 17.87, 16.60
2025-10-24 20:11:19.818283, 17.94, 16.60
2025-10-24 20:11:30.459083, 17.94, 15.63
2025-10-24 20:11:40.489484, 17.94, 16.60
2025-10-24 20:11:50.520151, 17.87, 15.63
2025-10-24 20:12:00.554575, 17.75, 15.63
2025-10-24 20:12:10.585145, 17.62, 16.60
2025-10-24 20:12:20.615650, 17.81, 16.60
2025-10-24 20:12:30.646216, 17.81, 16.11
2025-10-24 20:12:40.676719, 17.87, 16.60
2025-10-24 20:12:50.711190, 17.94, 15.63
2025-10-24 20:13:01.351960, 17.94, 16.60
2025-10-24 20:13:11.382543, 17.94, 16.60
2025-10-24 20:13:21.413083, 17.94, 16.11
2025-10-24 20:13:31.443616, 17.94, 16.11
2025-10-24 20:13:41.474183, 17.94, 15.63
2025-10-24 20:13:51.508604, 17.87, 16.60
2025-10-24 20:14:01.539176, 17.81, 16.11
2025-10-24 20:14:11.569674, 17.75, 17.09
2025-10-24 20:14:21.600239, 17.81, 17.09
2025-10-24 20:14:31.630709, 17.87, 17.09
2025-10-24 20:14:41.665147, 17.94, 16.60
2025-10-24 20:14:51.695746, 17.87, 16.11
2025-10-24 20:15:01.726100, 17.94, 17.09
2025-10-24 20:15:11.756815, 17.94, 16.11
2025-10-24 20:15:21.787316, 17.87, 16.11
2025-10-24 20:15:31.821787, 17.94, 16.11
2025-10-24 20:15:41.852231, 17.94, 16.60
2025-10-24 20:15:51.882886, 17.94, 16.60
2025-10-24 20:16:01.913430, 17.94, 17.09
2025-10-24 20:16:11.943918, 17.87, 16.11
2025-10-24 20:16:21.978397, 17.94, 15.63
2025-10-24 20:16:32.008952, 17.94, 16.11
2025-10-24 20:16:42.039465, 17.94, 17.09
2025-10-24 20:16:52.680246, 17.94, 17.09
2025-10-24 20:17:03.321000, 17.87, 16.60
2025-10-24 20:17:13.351559, 17.87, 15.63
2025-10-24 20:17:23.386041, 17.75, 16.60
2025-10-24 20:17:33.416509, 17.87, 16.60
2025-10-24 20:17:43.447040, 17.94, 16.60
2025-10-24 20:17:53.477632, 17.87, 16.11
2025-10-24 20:18:03.508136, 17.94, 16.60
2025-10-24 20:18:13.542564, 17.94, 16.60
2025-10-24 20:18:23.573147, 17.87, 16.11
2025-10-24 20:18:33.603632, 17.94, 16.11
2025-10-24 20:18:43.634211, 17.94, 16.11
2025-10-24 20:18:53.664740, 17.94, 16.11
2025-10-24 20:19:03.699226, 17.94, 16.60
2025-10-24 20:19:13.729709, 17.94, 17.09
2025-10-24 20:19:23.760242, 17.87, 15.63
2025-10-24 20:19:33.790874, 17.94, 17.09
2025-10-24 20:19:44.431541, 17.87, 16.11
2025-10-24 20:19:55.072366, 17.94, 16.11
2025-10-24 20:20:05.102890, 17.94, 16.11
2025-10-24 20:20:15.137173, 17.94, 16.11
2025-10-24 20:20:25.167979, 17.94, 16.60
2025-10-24 20:20:35.198327, 17.94, 16.11
2025-10-24 20:20:45.228942, 17.94, 16.60
2025-10-24 20:20:55.259514, 17.87, 16.60
2025-10-24 20:21:05.293924, 17.87, 17.09
2025-10-24 20:21:15.324480, 17.87, 15.63
2025-10-24 20:21:25.354941, 17.87, 16.60
2025-10-24 20:21:35.385582, 17.87, 16.11
2025-10-24 20:21:45.416097, 17.94, 16.60
2025-10-24 20:21:55.450546, 17.94, 16.11
2025-10-24 20:22:05.481121, 17.94, 16.60
2025-10-24 20:22:15.511581, 17.94, 16.60
2025-10-24 20:22:25.542156, 17.94, 15.63
2025-10-24 20:22:36.182886, 17.87, 15.63
2025-10-24 20:22:46.213428, 17.87, 15.63
2025-10-24 20:22:56.247902, 17.87, 15.63
2025-10-24 20:23:06.278453, 17.87, 16.11
2025-10-24 20:23:16.308922, 17.94, 16.11
2025-10-24 20:23:26.339480, 17.94, 16.11
2025-10-24 20:23:36.369958, 17.87, 16.11
2025-10-24 20:23:46.404498, 17.94, 16.60
2025-10-24 20:23:56.435022, 17.94, 16.11
2025-10-24 20:24:07.075779, 17.87, 16.60
2025-10-24 20:24:17.106292, 17.87, 16.60
2025-10-24 20:24:27.136844, 17.87, 17.09
2025-10-24 20:24:37.167323, 17.81, 17.58
2025-10-24 20:24:47.201791, 17.81, 16.11
2025-10-24 20:24:57.232377, 17.75, 16.11
2025-10-24 20:25:07.262922, 17.75, 16.11
2025-10-24 20:25:17.293408, 17.75, 16.11
2025-10-24 20:25:27.323942, 17.69, 16.60
2025-10-24 20:25:37.358414, 17.69, 16.60
2025-10-24 20:25:47.388922, 17.75, 16.11
2025-10-24 20:25:57.419473, 17.75, 16.60
2025-10-24 20:26:07.450028, 17.81, 16.11
2025-10-24 20:26:17.480495, 17.81, 16.60
2025-10-24 20:26:27.515011, 17.81, 16.60
2025-10-24 20:26:37.545576, 17.69, 16.11
2025-10-24 20:26:47.576120, 17.69, 16.11
2025-10-24 20:26:57.606620, 17.81, 17.09
2025-10-24 20:27:07.637182, 17.87, 16.60
2025-10-24 20:27:17.671552, 17.87, 16.60
2025-10-24 20:27:27.702194, 17.81, 16.11
2025-10-24 20:27:37.732699, 17.69, 15.63
2025-10-24 20:27:47.763281, 17.62, 16.11
2025-10-24 20:27:57.793763, 17.69, 15.63
2025-10-24 20:28:07.828271, 17.75, 15.63
2025-10-24 20:28:17.858677, 17.69, 16.60
2025-10-24 20:28:27.889358, 17.75, 15.63
2025-10-24 20:28:37.919926, 17.62, 16.11
2025-10-24 20:28:47.950446, 17.69, 16.60
2025-10-24 20:28:57.984923, 17.69, 16.11
2025-10-24 20:29:08.625735, 17.81, 16.60
2025-10-24 20:29:18.656285, 17.81, 16.60
2025-10-24 20:29:28.686813, 17.81, 15.63
2025-10-24 20:29:38.717371, 17.81, 16.11
2025-10-24 20:29:48.747881, 17.75, 16.60
2025-10-24 20:29:58.782375, 17.75, 15.63
2025-10-24 20:30:08.812885, 17.75, 17.09
2025-10-24 20:30:18.843472, 17.69, 16.60
2025-10-24 20:30:28.873963, 17.62, 16.11
2025-10-24 20:30:39.514832, 17.81, 16.11
2025-10-24 20:30:49.545344, 17.81, 15.63
2025-10-24 20:30:59.579789, 17.81, 15.63
2025-10-24 20:31:09.610296, 17.81, 16.11
2025-10-24 20:31:19.640865, 17.87, 15.63
2025-10-24 20:31:29.671406, 17.87, 16.60
2025-10-24 20:31:39.701937, 17.87, 17.09
2025-10-24 20:31:49.736439, 17.87, 16.11
2025-10-24 20:31:59.766967, 17.87, 16.11
2025-10-24 20:32:10.407739, 17.75, 16.60
2025-10-24 20:32:21.048525, 17.69, 16.11
2025-10-24 20:32:31.079079, 17.69, 15.63
2025-10-24 20:32:41.109602, 17.62, 16.11
2025-10-24 20:32:51.140074, 17.69, 16.11
2025-10-24 20:33:01.174633, 17.75, 15.63
2025-10-24 20:33:11.205197, 17.81, 17.09
2025-10-24 20:33:21.235666, 17.81, 16.11
2025-10-24 20:33:31.266206, 17.87, 16.11
2025-10-24 20:33:41.296808, 17.81, 16.60
2025-10-24 20:33:51.937563, 17.81, 16.11
2025-10-24 20:34:01.972087, 17.81, 16.60
2025-10-24 20:34:12.002616, 17.75, 15.63
2025-10-24 20:34:22.033039, 17.81, 16.11
2025-10-24 20:34:32.063462, 17.81, 16.11
2025-10-24 20:34:42.094230, 17.75, 16.11
2025-10-24 20:34:52.128540, 17.81, 16.11
2025-10-24 20:35:02.159101, 17.75, 16.60
2025-10-24 20:35:12.189688, 17.69, 16.60
2025-10-24 20:35:22.220240, 17.69, 16.11
2025-10-24 20:35:32.250816, 17.69, 16.11
2025-10-24 20:35:42.285282, 17.75, 15.63
2025-10-24 20:35:52.315825, 17.69, 16.11
2025-10-24 20:36:02.346369, 17.62, 16.11
2025-10-24 20:36:12.376827, 17.62, 15.63
2025-10-24 20:36:22.407446, 17.69, 16.11
2025-10-24 20:36:33.048133, 17.75, 17.09
2025-10-24 20:36:43.082666, 17.75, 16.11
2025-10-24 20:36:53.113173, 17.75, 16.11
2025-10-24 20:37:03.143725, 17.81, 16.11
2025-10-24 20:37:13.174181, 17.87, 16.60
2025-10-24 20:37:23.204771, 17.81, 17.09
2025-10-24 20:37:33.235294, 17.81, 16.11
2025-10-24 20:37:43.269826, 17.81, 16.11
2025-10-24 20:37:53.300292, 17.87, 16.11
2025-10-24 20:38:03.330877, 17.81, 16.60
2025-10-24 20:38:13.361428, 17.81, 16.11
2025-10-24 20:38:23.391943, 17.75, 16.60
2025-10-24 20:38:33.426402, 17.81, 16.11
2025-10-24 20:38:43.456943, 17.81, 16.60
2025-10-24 20:38:53.487502, 17.81, 16.11
2025-10-24 20:39:03.518015, 17.87, 16.11
2025-10-24 20:39:14.158689, 17.87, 15.63
2025-10-24 20:39:24.189332, 17.87, 16.60
2025-10-24 20:39:34.223784, 17.75, 16.60
2025-10-24 20:39:44.254301, 17.75, 16.11
2025-10-24 20:39:54.284873, 17.81, 15.63
2025-10-24 20:40:04.315412, 17.87, 17.09
2025-10-24 20:40:14.345884, 17.81, 15.63
2025-10-24 20:40:24.380406, 17.75, 16.11
2025-10-24 20:40:34.410903, 17.75, 16.11
2025-10-24 20:40:45.051752, 17.81, 16.11
2025-10-24 20:40:55.082248, 17.81, 17.58
2025-10-24 20:41:05.112588, 17.81, 16.11
2025-10-24 20:41:15.143238, 17.69, 16.60
2025-10-24 20:41:25.177785, 17.69, 16.11
2025-10-24 20:41:35.208339, 17.75, 15.63
2025-10-24 20:41:45.238898, 17.81, 16.11
2025-10-24 20:41:55.269381, 17.75, 16.11
2025-10-24 20:42:05.299805, 17.75, 16.11
2025-10-24 20:42:15.940659, 17.69, 16.11
2025-10-24 20:42:25.975142, 17.69, 15.63
2025-10-24 20:42:36.005663, 17.62, 16.60
2025-10-24 20:42:46.036134, 17.56, 16.11
2025-10-24 20:42:56.066704, 17.69, 17.09
2025-10-24 20:43:06.097246, 17.75, 15.63
2025-10-24 20:43:16.131559, 17.75, 16.11
2025-10-24 20:43:26.162244, 17.81, 16.11
2025-10-24 20:43:36.192814, 17.81, 15.63
2025-10-24 20:43:46.833618, 17.87, 16.11
2025-10-24 20:43:56.864095, 17.87, 17.09
2025-10-24 20:44:06.894646, 17.87, 16.60
2025-10-24 20:44:16.929130, 17.81, 16.60
2025-10-24 20:44:26.959542, 17.81, 17.09
2025-10-24 20:44:36.990163, 17.81, 16.11
2025-10-24 20:44:47.020666, 17.87, 16.11
2025-10-24 20:44:57.051287, 17.87, 16.11
2025-10-24 20:45:07.085704, 17.87, 16.60
2025-10-24 20:45:17.116287, 17.87, 16.60
2025-10-24 20:45:27.146645, 17.87, 16.60
2025-10-24 20:45:37.177217, 17.87, 15.63
2025-10-24 20:45:47.207822, 17.87, 17.09
2025-10-24 20:45:57.242298, 17.87, 16.60
2025-10-24 20:46:07.272830, 17.94, 16.11
2025-10-24 20:46:17.303368, 17.87, 16.11
2025-10-24 20:46:27.333873, 17.94, 16.11
2025-10-24 20:46:37.364487, 17.94, 16.11
2025-10-24 20:46:47.398918, 17.94, 17.09
2025-10-24 20:46:57.429397, 17.94, 16.60
2025-10-24 20:47:07.459940, 17.94, 16.60
2025-10-24 20:47:17.490506, 17.87, 16.11
2025-10-24 20:47:27.521023, 17.87, 16.11
2025-10-24 20:47:37.555492, 17.87, 16.11
2025-10-24 20:47:47.585976, 17.94, 16.11
2025-10-24 20:47:57.616565, 17.94, 16.11
2025-10-24 20:48:07.647131, 17.87, 17.09
2025-10-24 20:48:17.677638, 17.87, 17.09
2025-10-24 20:48:27.712122, 17.94, 17.09
2025-10-24 20:48:37.742567, 17.81, 16.60
2025-10-24 20:48:47.773176, 17.87, 16.11
2025-10-24 20:48:57.803622, 17.69, 16.11
2025-10-24 20:49:07.834245, 17.62, 15.63
2025-10-24 20:49:17.868628, 17.56, 16.11
2025-10-24 20:49:27.899145, 17.56, 16.11
2025-10-24 20:49:37.929659, 17.62, 16.11
2025-10-24 20:49:47.960239, 17.75, 16.11
2025-10-24 20:49:58.601147, 17.69, 16.60
2025-10-24 20:50:08.631686, 17.69, 16.11
2025-10-24 20:50:18.666027, 17.75, 16.11
2025-10-24 20:50:28.696558, 17.69, 16.11
2025-10-24 20:50:38.727151, 17.62, 17.09
2025-10-24 20:50:48.757620, 17.69, 16.11
2025-10-24 20:50:58.788209, 17.56, 16.60
2025-10-24 20:51:08.818659, 17.69, 15.14
2025-10-24 20:51:18.853136, 17.75, 15.63
2025-10-24 20:51:28.883686, 17.81, 16.60
2025-10-24 20:51:38.914229, 17.81, 17.09
2025-10-24 20:51:48.944751, 17.87, 16.60
2025-10-24 20:51:58.975260, 17.87, 16.11
2025-10-24 20:52:09.009713, 17.75, 16.11
2025-10-24 20:52:19.040265, 17.81, 16.60
2025-10-24 20:52:29.070788, 17.81, 15.63
2025-10-24 20:52:39.711582, 17.69, 16.60
2025-10-24 20:52:49.742154, 17.69, 15.63
2025-10-24 20:52:59.772625, 17.62, 16.60
2025-10-24 20:53:09.807084, 17.69, 16.11
2025-10-24 20:53:19.837650, 17.75, 15.63
2025-10-24 20:53:29.868212, 17.69, 16.60
2025-10-24 20:53:39.898697, 17.69, 16.11
2025-10-24 20:53:49.929180, 17.75, 16.11
2025-10-24 20:53:59.963692, 17.81, 15.63
2025-10-24 20:54:09.994221, 17.87, 15.63
2025-10-24 20:54:20.024791, 17.75, 16.11
2025-10-24 20:54:30.055259, 17.69, 16.11
2025-10-24 20:54:40.085790, 17.62, 16.11
2025-10-24 20:54:50.120282, 17.75, 16.11
2025-10-24 20:55:00.150828, 17.75, 16.60
2025-10-24 20:55:10.181355, 17.81, 17.09
2025-10-24 20:55:20.822181, 17.81, 16.11
2025-10-24 20:55:30.852636, 17.81, 15.63
2025-10-24 20:55:40.883212, 17.81, 16.60
2025-10-24 20:55:50.917645, 17.81, 16.60
2025-10-24 20:56:00.948182, 17.81, 16.11
2025-10-24 20:56:10.978734, 17.87, 16.11
2025-10-24 20:56:21.009215, 17.87, 16.11
2025-10-24 20:56:31.039737, 17.75, 17.09
2025-10-24 20:56:41.074212, 17.69, 15.63
2025-10-24 20:56:51.714973, 17.81, 16.11
2025-10-24 20:57:01.745530, 17.81, 16.60
2025-10-24 20:57:11.776123, 17.87, 17.09
2025-10-24 20:57:21.806584, 17.87, 17.09
2025-10-24 20:57:31.837067, 17.87, 16.11
2025-10-24 20:57:41.871601, 17.87, 15.63
2025-10-24 20:57:51.902163, 17.87, 16.11
2025-10-24 20:58:01.932661, 17.94, 16.11
2025-10-24 20:58:11.963192, 17.94, 16.11
2025-10-24 20:58:21.993691, 17.87, 16.60
2025-10-24 20:58:32.028165, 17.94, 16.11
2025-10-24 20:58:42.058748, 17.94, 16.11
2025-10-24 20:58:52.089229, 17.94, 16.11
2025-10-24 20:59:02.119804, 17.87, 16.60
2025-10-24 20:59:12.150144, 17.87, 16.11
2025-10-24 20:59:22.184733, 17.94, 17.09
2025-10-24 20:59:32.215354, 17.94, 16.60
2025-10-24 20:59:42.245626, 17.94, 16.11
2025-10-24 20:59:52.276343, 17.94, 16.60
2025-10-24 21:00:02.306915, 17.94, 17.09
2025-10-24 21:00:12.341375, 17.94, 16.60
2025-10-24 21:00:22.371907, 17.94, 16.11
2025-10-24 21:00:32.402432, 17.87, 17.09
2025-10-24 21:00:43.043223, 17.94, 16.60
2025-10-24 21:00:53.683990, 17.94, 17.09
2025-10-24 21:01:03.714443, 17.94, 16.11
2025-10-24 21:01:13.749024, 17.94, 17.09
2025-10-24 21:01:23.779476, 18.00, 16.11
2025-10-24 21:01:33.810031, 17.94, 16.11
2025-10-24 21:01:43.840609, 17.81, 16.11
2025-10-24 21:01:53.871182, 17.87, 16.11
2025-10-24 21:02:03.905610, 17.81, 16.60
2025-10-24 21:02:13.936147, 17.87, 16.11
2025-10-24 21:02:23.966643, 17.94, 16.11
2025-10-24 21:02:33.997252, 17.94, 15.63
2025-10-24 21:02:44.027720, 17.81, 16.11
2025-10-24 21:02:54.062203, 17.87, 16.11
2025-10-24 21:03:04.092718, 17.87, 16.60
2025-10-24 21:03:14.123334, 17.94, 16.60
2025-10-24 21:03:24.153814, 17.87, 16.11
2025-10-24 21:03:34.794647, 17.87, 16.11
2025-10-24 21:03:45.435426, 17.87, 16.60
2025-10-24 21:03:55.465884, 17.87, 16.11
2025-10-24 21:04:06.106724, 17.94, 16.11
2025-10-24 21:04:16.747497, 17.94, 16.60
2025-10-24 21:04:27.388245, 17.87, 16.60
2025-10-24 21:04:37.422727, 17.87, 16.60
2025-10-24 21:04:47.453302, 17.87, 17.09
2025-10-24 21:04:57.483845, 17.94, 16.60
2025-10-24 21:05:07.514388, 17.94, 17.09
2025-10-24 21:05:17.544890, 17.69, 16.60
2025-10-24 21:05:27.579374, 17.75, 16.60
2025-10-24 21:05:37.609883, 17.75, 15.63
2025-10-24 21:05:47.640421, 17.81, 16.11
2025-10-24 21:05:57.670968, 17.87, 15.63
2025-10-24 21:06:07.701463, 17.81, 17.09
2025-10-24 21:06:17.735992, 17.75, 16.60
2025-10-24 21:06:27.766523, 17.81, 16.60
2025-10-24 21:06:37.797094, 17.81, 16.60
2025-10-24 21:06:47.827601, 17.87, 16.11
2025-10-24 21:06:57.858041, 17.81, 16.11
2025-10-24 21:07:07.892583, 17.81, 15.63
2025-10-24 21:07:17.923107, 17.69, 15.63
2025-10-24 21:07:27.953633, 17.62, 16.60
2025-10-24 21:07:37.984263, 17.75, 16.60
2025-10-24 21:07:48.014659, 17.81, 16.11
2025-10-24 21:07:58.049197, 17.81, 16.11
2025-10-24 21:08:08.079694, 17.87, 16.60
2025-10-24 21:08:18.720493, 17.94, 15.63
2025-10-24 21:08:28.751031, 17.94, 16.60
2025-10-24 21:08:38.781646, 17.87, 15.63
2025-10-24 21:08:48.812138, 17.81, 15.63
2025-10-24 21:08:58.846563, 17.69, 16.11
2025-10-24 21:09:08.877147, 17.62, 16.60
2025-10-24 21:09:18.907643, 17.69, 16.11
2025-10-24 21:09:28.938080, 17.62, 16.11
2025-10-24 21:09:38.968736, 17.56, 16.11
2025-10-24 21:09:49.609436, 17.75, 15.63
2025-10-24 21:09:59.643908, 17.75, 15.63
2025-10-24 21:10:09.674472, 17.75, 16.11
2025-10-24 21:10:19.704991, 17.81, 15.63
2025-10-24 21:10:29.735504, 17.81, 16.11
2025-10-24 21:10:39.766081, 17.69, 16.11
2025-10-24 21:10:49.800555, 17.69, 15.63
